,event_id,footy_index,scoring_team,goal_order,t_footy,t_bf_home,found_goal_home,year,goalcount_home_before,goalcount_away_before,goalcount_home_after,goalcount_away_after
5348,29455838,336036.0,away,1.0,40.0,39.0,1.0,19,1,0,1,1
5349,29455883,30487.0,home,1.0,37.0,37.0,1.0,19,0,0,1,0
5350,29455883,61042.0,home,2.0,44.0,45.0,1.0,19,1,0,2,0
5351,29456714,20165.0,home,1.0,13.0,13.0,1.0,19,0,0,1,0
5352,29456724,20166.0,home,1.0,22.0,21.0,1.0,19,0,0,1,0
5353,29456724,50721.0,home,2.0,35.0,35.0,1.0,19,1,0,2,0
5354,29456725,20164.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
5355,29460210,30492.0,home,1.0,19.0,19.0,1.0,19,0,0,1,0
5356,29460211,336043.0,away,1.0,1.0,,0.0,19,0,0,0,1
5357,29460212,30491.0,home,1.0,7.0,7.0,1.0,19,0,0,1,0
5358,29460212,61046.0,home,2.0,16.0,15.0,1.0,19,1,0,2,0
5359,29460212,91601.0,home,3.0,29.0,29.0,1.0,19,2,0,3,0
5360,29460212,122156.0,home,4.0,39.0,38.0,1.0,19,3,0,4,0
5361,29460214,336045.0,away,1.0,15.0,,0.0,19,0,0,0,1
5362,29460214,30495.0,home,1.0,22.0,,0.0,19,0,1,1,1
5363,29460214,366600.0,away,2.0,35.0,,0.0,19,1,1,1,2
5364,29460214,397155.0,away,3.0,41.0,,0.0,19,1,2,1,3
5365,29460217,30494.0,home,1.0,3.0,3.0,1.0,19,0,0,1,0
5366,29460217,336044.0,away,1.0,43.0,43.0,1.0,19,1,0,1,1
5367,29460236,336048.0,away,1.0,17.0,17.0,1.0,19,0,0,0,1
5368,29460236,30498.0,home,1.0,20.0,20.0,1.0,19,0,1,1,1
5369,29460241,336049.0,away,1.0,24.0,23.0,1.0,19,0,0,0,1
5370,29460241,30499.0,home,1.0,32.0,32.0,1.0,19,0,1,1,1
5371,29460244,30497.0,home,1.0,8.0,8.0,1.0,19,0,0,1,0
5372,29460244,61052.0,home,2.0,13.0,13.0,1.0,19,1,0,2,0
5373,29460244,336047.0,away,1.0,31.0,31.0,1.0,19,2,0,2,1
5374,29460246,336040.0,away,1.0,20.0,19.0,1.0,19,0,0,0,1
5375,29460246,30490.0,home,1.0,40.0,40.0,1.0,19,0,1,1,1
5376,29460246,61045.0,home,2.0,43.0,43.0,1.0,19,1,1,2,1
5377,29460542,3422.0,home,1.0,9.0,9.0,1.0,19,0,0,1,0
5378,29461177,4657.0,home,1.0,19.0,18.0,1.0,19,0,0,1,0
5379,29461177,35212.0,home,2.0,35.0,34.0,1.0,19,1,0,2,0
5380,29461180,308977.0,away,1.0,29.0,29.0,1.0,19,0,0,0,1
5381,29461181,308978.0,away,1.0,15.0,14.0,1.0,19,0,0,0,1
5382,29461182,3430.0,home,1.0,40.0,40.0,1.0,19,0,0,1,0
5383,29461184,308974.0,away,1.0,47.0,47.0,1.0,19,0,0,0,1
5384,29461185,308981.0,away,1.0,10.0,9.0,1.0,19,0,0,0,1
5385,29461185,3431.0,home,1.0,14.0,14.0,1.0,19,0,1,1,1
5386,29461187,3423.0,home,1.0,44.0,44.0,1.0,19,0,0,1,0
5387,29461189,4658.0,home,1.0,20.0,20.0,1.0,19,0,0,1,0
5388,29461189,35213.0,home,2.0,46.0,46.0,1.0,19,1,0,2,0
5389,29461210,3429.0,home,1.0,29.0,28.0,1.0,19,0,0,1,0
5390,29461210,33984.0,home,2.0,32.0,32.0,1.0,19,1,0,2,0
5391,29461210,64539.0,home,3.0,45.0,44.0,1.0,19,2,0,3,0
5392,29461211,3425.0,home,1.0,46.0,46.0,1.0,19,0,0,1,0
5393,29461318,27637.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
5394,29461565,18717.0,home,1.0,43.0,43.0,1.0,19,0,0,1,0
5395,29461753,5517.0,home,1.0,37.0,38.0,1.0,19,0,0,1,0
5396,29461754,5518.0,home,1.0,18.0,18.0,1.0,19,0,0,1,0
5397,29461754,36073.0,home,2.0,30.0,30.0,1.0,19,1,0,2,0
5398,29461754,66628.0,home,3.0,31.0,31.0,1.0,19,2,0,3,0
5399,29461754,311068.0,away,1.0,33.0,33.0,1.0,19,3,0,3,1
5400,29461815,311069.0,away,1.0,18.0,18.0,1.0,19,0,0,0,1
5401,29461815,5519.0,home,1.0,42.0,43.0,1.0,19,0,1,1,1
5402,29461829,5520.0,home,1.0,11.0,10.0,1.0,19,0,0,1,0
5403,29461829,36075.0,home,2.0,20.0,20.0,1.0,19,1,0,2,0
5404,29461878,311071.0,away,1.0,12.0,,0.0,19,0,0,0,1
5405,29461878,341626.0,away,2.0,21.0,,0.0,19,0,1,0,2
5406,29462017,324271.0,away,1.0,44.0,44.0,1.0,19,0,0,0,1
5407,29462100,27641.0,home,1.0,31.0,31.0,1.0,19,0,0,1,0
5408,29462101,333190.0,away,1.0,22.0,23.0,1.0,19,0,0,0,1
5409,29462102,27642.0,home,1.0,41.0,41.0,1.0,19,0,0,1,0
5410,29463009,1458.0,home,1.0,4.0,3.0,1.0,19,0,0,1,0
5411,29463011,307005.0,away,1.0,38.0,38.0,1.0,19,0,0,0,1
5412,29463014,1452.0,home,1.0,30.0,30.0,1.0,19,0,0,1,0
5413,29463015,307004.0,away,1.0,36.0,37.0,1.0,19,0,0,0,1
5414,29463019,307003.0,away,1.0,19.0,19.0,1.0,19,0,0,0,1
5415,29463019,337558.0,away,2.0,33.0,34.0,1.0,19,0,1,0,2
5416,29463019,368113.0,away,3.0,47.0,47.0,1.0,19,0,2,0,3
5417,29463021,1457.0,home,1.0,24.0,23.0,1.0,19,0,0,1,0
5418,29463122,1449.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
5419,29463122,32004.0,home,2.0,5.0,5.0,1.0,19,1,0,2,0
5420,29463152,1460.0,home,1.0,19.0,18.0,1.0,19,0,0,1,0
5421,29463155,307000.0,away,1.0,9.0,9.0,1.0,19,0,0,0,1
5422,29463206,4662.0,home,1.0,21.0,20.0,1.0,19,0,0,1,0
5423,29463208,310213.0,away,1.0,14.0,14.0,1.0,19,0,0,0,1
5424,29463210,4661.0,home,1.0,24.0,24.0,1.0,19,0,0,1,0
5425,29463212,4660.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
5426,29463230,310214.0,away,1.0,25.0,26.0,1.0,19,0,0,0,1
5427,29463572,324272.0,away,1.0,30.0,31.0,1.0,19,0,0,0,1
5428,29463713,333193.0,away,1.0,1.0,1.0,1.0,19,0,0,0,1
5429,29463713,363748.0,away,2.0,13.0,14.0,1.0,19,0,1,0,2
5430,29463714,333194.0,away,1.0,15.0,15.0,1.0,19,0,0,0,1
5431,29464090,27645.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
5432,29464091,27646.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
5433,29464111,18724.0,home,1.0,32.0,32.0,1.0,19,0,0,1,0
5434,29465532,310216.0,away,1.0,16.0,16.0,1.0,19,0,0,0,1
5435,29466514,15530.0,home,1.0,2.0,1.0,1.0,19,0,0,1,0
5436,29466514,321080.0,away,1.0,21.0,22.0,1.0,19,1,0,1,1
5437,29466516,321081.0,away,1.0,14.0,13.0,1.0,19,0,0,0,1
5438,29466518,15527.0,home,1.0,41.0,,0.0,19,0,0,1,0
5439,29466519,321078.0,away,1.0,37.0,,0.0,19,0,0,0,1
5440,29466640,336052.0,away,1.0,3.0,3.0,1.0,19,0,0,0,1
5441,29470053,319275.0,away,1.0,27.0,27.0,1.0,19,0,0,0,1
5442,29470055,319269.0,away,1.0,43.0,43.0,1.0,19,0,0,0,1
5443,29470057,13721.0,home,1.0,24.0,24.0,1.0,19,0,0,1,0
5444,29470057,319271.0,away,1.0,40.0,40.0,1.0,19,1,0,1,1
5445,29470058,13726.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
5446,29470058,319276.0,away,1.0,22.0,21.0,1.0,19,1,0,1,1
5447,29470059,13720.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
5448,29470069,13724.0,home,1.0,18.0,18.0,1.0,19,0,0,1,0
5449,29470069,44279.0,home,2.0,32.0,32.0,1.0,19,1,0,2,0
5450,29470074,13723.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
5451,29470074,319273.0,away,1.0,20.0,20.0,1.0,19,1,0,1,1
5452,29470074,349828.0,away,2.0,34.0,34.0,1.0,19,1,1,1,2
5453,29470074,380383.0,away,3.0,43.0,43.0,1.0,19,1,2,1,3
5454,29471143,313217.0,away,1.0,17.0,18.0,1.0,19,0,0,0,1
5455,29471143,7667.0,home,1.0,37.0,,0.0,19,0,1,1,1
5456,29471144,7668.0,home,1.0,32.0,33.0,1.0,19,0,0,1,0
5457,29471145,7669.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
5458,29471147,7675.0,home,1.0,1.0,2.0,1.0,19,0,0,1,0
5459,29471147,313225.0,away,1.0,35.0,35.0,1.0,19,1,0,1,1
5460,29471148,7671.0,home,1.0,44.0,45.0,1.0,19,0,0,1,0
5461,29471149,313222.0,away,1.0,5.0,5.0,1.0,19,0,0,0,1
5462,29471149,343777.0,away,2.0,6.0,7.0,1.0,19,0,1,0,2
5463,29471149,7672.0,home,1.0,19.0,20.0,1.0,19,0,2,1,2
5464,29471149,374332.0,away,3.0,23.0,24.0,1.0,19,1,2,1,3
5465,29471149,404887.0,away,4.0,34.0,,0.0,19,1,3,1,4
5466,29471152,313223.0,away,1.0,29.0,29.0,1.0,19,0,0,0,1
5467,29471152,343778.0,away,2.0,36.0,37.0,1.0,19,0,1,0,2
5468,29471152,7673.0,home,1.0,47.0,47.0,1.0,19,0,2,1,2
5469,29471155,7674.0,home,1.0,3.0,,0.0,19,0,0,1,0
5470,29471156,7670.0,home,1.0,24.0,25.0,1.0,19,0,0,1,0
5471,29471156,313220.0,away,1.0,41.0,41.0,1.0,19,1,0,1,1
5472,29472565,330042.0,away,1.0,29.0,,0.0,19,0,0,0,1
5473,29472579,330046.0,away,1.0,33.0,34.0,1.0,19,0,0,0,1
5474,29472579,24496.0,home,1.0,44.0,45.0,1.0,19,0,1,1,1
5475,29472772,314880.0,away,1.0,10.0,10.0,1.0,19,0,0,0,1
5476,29472772,9330.0,home,1.0,17.0,,0.0,19,0,1,1,1
5477,29472773,9331.0,home,1.0,33.0,34.0,1.0,19,0,0,1,0
5478,29472775,9333.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
5479,29472777,9337.0,home,1.0,16.0,17.0,1.0,19,0,0,1,0
5480,29472778,314886.0,away,1.0,24.0,25.0,1.0,19,0,0,0,1
5481,29472778,9336.0,home,1.0,33.0,,0.0,19,0,1,1,1
5482,29472780,9335.0,home,1.0,18.0,18.0,1.0,19,0,0,1,0
5483,29472781,9334.0,home,1.0,24.0,25.0,1.0,19,0,0,1,0
5484,29472781,314884.0,away,1.0,39.0,40.0,1.0,19,1,0,1,1
5485,29472781,39889.0,home,2.0,43.0,44.0,1.0,19,1,1,2,1
5486,29472912,9338.0,home,1.0,45.0,46.0,1.0,19,0,0,1,0
5487,29472939,27650.0,home,1.0,45.0,45.0,1.0,19,0,0,1,0
5488,29472944,27648.0,home,1.0,7.0,7.0,1.0,19,0,0,1,0
5489,29472953,27649.0,home,1.0,23.0,23.0,1.0,19,0,0,1,0
5490,29472953,58204.0,home,2.0,26.0,25.0,1.0,19,1,0,2,0
5491,29472957,27647.0,home,1.0,13.0,12.0,1.0,19,0,0,1,0
5492,29472980,333203.0,away,1.0,13.0,13.0,1.0,19,0,0,0,1
5493,29472982,333201.0,away,1.0,4.0,4.0,1.0,19,0,0,0,1
5494,29472983,27652.0,home,1.0,32.0,31.0,1.0,19,0,0,1,0
5495,29472983,58207.0,home,2.0,47.0,46.0,1.0,19,1,0,2,0
5496,29473067,27654.0,home,1.0,8.0,8.0,1.0,19,0,0,1,0
5497,29473509,21448.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
5498,29473509,52003.0,home,2.0,38.0,38.0,1.0,19,1,0,2,0
5499,29473511,327000.0,away,1.0,39.0,40.0,1.0,19,0,0,0,1
5500,29473533,328177.0,away,1.0,26.0,26.0,1.0,19,0,0,0,1
5501,29473554,328178.0,away,1.0,9.0,10.0,1.0,19,0,0,0,1
5502,29473556,22633.0,home,1.0,15.0,15.0,1.0,19,0,0,1,0
5503,29473556,53188.0,home,2.0,41.0,40.0,1.0,19,1,0,2,0
5504,29473557,328181.0,away,1.0,21.0,21.0,1.0,19,0,0,0,1
5505,29473557,358736.0,away,2.0,25.0,26.0,1.0,19,0,1,0,2
5506,29473557,22631.0,home,1.0,41.0,42.0,1.0,19,0,2,1,2
5507,29473557,389291.0,away,3.0,47.0,47.0,1.0,19,1,2,1,3
5508,29473559,22635.0,home,1.0,25.0,24.0,1.0,19,0,0,1,0
5509,29473582,328184.0,away,1.0,32.0,31.0,1.0,19,0,0,0,1
5510,29473752,3435.0,home,1.0,44.0,44.0,1.0,19,0,0,1,0
5511,29473753,308984.0,away,1.0,7.0,7.0,1.0,19,0,0,0,1
5512,29473753,3434.0,home,1.0,38.0,39.0,1.0,19,0,1,1,1
5513,29473868,311075.0,away,1.0,7.0,7.0,1.0,19,0,0,0,1
5514,29473868,341630.0,away,2.0,11.0,12.0,1.0,19,0,1,0,2
5515,29473868,5525.0,home,1.0,19.0,19.0,1.0,19,0,2,1,2
5516,29473875,5526.0,home,1.0,23.0,24.0,1.0,19,0,0,1,0
5517,29473875,311076.0,away,1.0,42.0,43.0,1.0,19,1,0,1,1
5518,29473877,311077.0,away,1.0,4.0,3.0,1.0,19,0,0,0,1
5519,29473877,341632.0,away,2.0,28.0,29.0,1.0,19,0,1,0,2
5520,29473878,5524.0,home,1.0,38.0,38.0,1.0,19,0,0,1,0
5521,29473880,5528.0,home,1.0,43.0,43.0,1.0,19,0,0,1,0
5522,29474278,331477.0,away,1.0,7.0,6.0,1.0,19,0,0,0,1
5523,29474278,25927.0,home,1.0,48.0,48.0,1.0,19,0,1,1,1
5524,29474279,25928.0,home,1.0,6.0,5.0,1.0,19,0,0,1,0
5525,29474279,56483.0,home,2.0,15.0,15.0,1.0,19,1,0,2,0
5526,29474279,331478.0,away,1.0,44.0,44.0,1.0,19,2,0,2,1
5527,29474280,25926.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
5528,29474280,331476.0,away,1.0,42.0,43.0,1.0,19,1,0,1,1
5529,29474282,331480.0,away,1.0,26.0,26.0,1.0,19,0,0,0,1
5530,29474320,331481.0,away,1.0,1.0,1.0,1.0,19,0,0,0,1
5531,29474320,25931.0,home,1.0,30.0,30.0,1.0,19,0,1,1,1
5532,29474320,56486.0,home,2.0,34.0,34.0,1.0,19,1,1,2,1
5533,29474320,87041.0,home,3.0,39.0,39.0,1.0,19,2,1,3,1
5534,29474321,331483.0,away,1.0,11.0,11.0,1.0,19,0,0,0,1
5535,29474321,362038.0,away,2.0,33.0,32.0,1.0,19,0,1,0,2
5536,29474322,25932.0,home,1.0,36.0,35.0,1.0,19,0,0,1,0
5537,29474323,25935.0,home,1.0,19.0,19.0,1.0,19,0,0,1,0
5538,29474323,56490.0,home,2.0,32.0,32.0,1.0,19,1,0,2,0
5539,29474323,87045.0,home,3.0,41.0,41.0,1.0,19,2,0,3,0
5540,29474511,310218.0,away,1.0,21.0,21.0,1.0,19,0,0,0,1
5541,29474511,340773.0,away,2.0,42.0,42.0,1.0,19,0,1,0,2
5542,29474608,316413.0,away,1.0,18.0,18.0,1.0,19,0,0,0,1
5543,29474611,316411.0,away,1.0,28.0,27.0,1.0,19,0,0,0,1
5544,29474611,10861.0,home,1.0,29.0,29.0,1.0,19,0,1,1,1
5545,29474612,316418.0,away,1.0,29.0,29.0,1.0,19,0,0,0,1
5546,29474613,10860.0,home,1.0,29.0,28.0,1.0,19,0,0,1,0
5547,29474615,10864.0,home,1.0,31.0,31.0,1.0,19,0,0,1,0
5548,29474616,10867.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
5549,29474616,316417.0,away,1.0,8.0,8.0,1.0,19,1,0,1,1
5550,29474616,346972.0,away,2.0,46.0,46.0,1.0,19,1,1,1,2
5551,29474617,10866.0,home,1.0,43.0,43.0,1.0,19,0,0,1,0
5552,29474726,329128.0,away,1.0,17.0,18.0,1.0,19,0,0,0,1
5553,29474730,23582.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
5554,29474731,23576.0,home,1.0,25.0,25.0,1.0,19,0,0,1,0
5555,29474731,54131.0,home,2.0,37.0,37.0,1.0,19,1,0,2,0
5556,29474732,23581.0,home,1.0,38.0,38.0,1.0,19,0,0,1,0
5557,29475151,18731.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
5558,29475152,18729.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
5559,29475155,324282.0,away,1.0,32.0,33.0,1.0,19,0,0,0,1
5560,29475156,324283.0,away,1.0,6.0,7.0,1.0,19,0,0,0,1
5561,29475156,18733.0,home,1.0,22.0,23.0,1.0,19,0,1,1,1
5562,29475156,49288.0,home,2.0,30.0,30.0,1.0,19,1,1,2,1
5563,29475157,18728.0,home,1.0,22.0,22.0,1.0,19,0,0,1,0
5564,29475157,324278.0,away,1.0,28.0,29.0,1.0,19,1,0,1,1
5565,29475157,49283.0,home,2.0,43.0,44.0,1.0,19,1,1,2,1
5566,29475158,324284.0,away,1.0,18.0,19.0,1.0,19,0,0,0,1
5567,29475181,329130.0,away,1.0,45.0,46.0,1.0,19,0,0,0,1
5568,29475193,4669.0,home,1.0,7.0,7.0,1.0,19,0,0,1,0
5569,29475272,21451.0,home,1.0,16.0,17.0,1.0,19,0,0,1,0
5570,29475280,327005.0,away,1.0,16.0,16.0,1.0,19,0,0,0,1
5571,29475281,327007.0,away,1.0,39.0,38.0,1.0,19,0,0,0,1
5572,29475283,327002.0,away,1.0,8.0,9.0,1.0,19,0,0,0,1
5573,29475283,357557.0,away,2.0,13.0,13.0,1.0,19,0,1,0,2
5574,29475285,21458.0,home,1.0,6.0,6.0,1.0,19,0,0,1,0
5575,29475285,327008.0,away,1.0,23.0,23.0,1.0,19,1,0,1,1
5576,29475285,52013.0,home,2.0,26.0,25.0,1.0,19,1,1,2,1
5577,29475687,334486.0,away,1.0,3.0,3.0,1.0,19,0,0,0,1
5578,29475687,28936.0,home,1.0,41.0,41.0,1.0,19,0,1,1,1
5579,29475691,334482.0,away,1.0,16.0,16.0,1.0,19,0,0,0,1
5580,29475691,28932.0,home,1.0,20.0,,0.0,19,0,1,1,1
5581,29475693,334485.0,away,1.0,23.0,24.0,1.0,19,0,0,0,1
5582,29475695,28931.0,home,1.0,13.0,13.0,1.0,19,0,0,1,0
5583,29475696,28934.0,home,1.0,47.0,48.0,1.0,19,0,0,1,0
5584,29475759,334483.0,away,1.0,12.0,13.0,1.0,19,0,0,0,1
5585,29475759,365038.0,away,2.0,16.0,,0.0,19,0,1,0,2
5586,29476608,336054.0,away,1.0,18.0,19.0,1.0,19,0,0,0,1
5587,29476609,30503.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
5588,29476609,336053.0,away,1.0,27.0,26.0,1.0,19,1,0,1,1
5589,29476648,30509.0,home,1.0,31.0,32.0,1.0,19,0,0,1,0
5590,29476649,336060.0,away,1.0,19.0,,0.0,19,0,0,0,1
5591,29476650,30508.0,home,1.0,3.0,3.0,1.0,19,0,0,1,0
5592,29476650,61063.0,home,2.0,14.0,13.0,1.0,19,1,0,2,0
5593,29476650,336058.0,away,1.0,42.0,41.0,1.0,19,2,0,2,1
5594,29476652,336057.0,away,1.0,6.0,6.0,1.0,19,0,0,0,1
5595,29477157,3441.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
5596,29477162,308983.0,away,1.0,37.0,37.0,1.0,19,0,0,0,1
5597,29477162,3433.0,home,1.0,46.0,46.0,1.0,19,0,1,1,1
5598,29477225,3442.0,home,1.0,27.0,26.0,1.0,19,0,0,1,0
5599,29477345,322534.0,away,1.0,18.0,18.0,1.0,19,0,0,0,1
5600,29477347,16976.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
5601,29477347,322526.0,away,1.0,40.0,40.0,1.0,19,1,0,1,1
5602,29477353,16978.0,home,1.0,31.0,31.0,1.0,19,0,0,1,0
5603,29477355,16980.0,home,1.0,23.0,23.0,1.0,19,0,0,1,0
5604,29477383,322533.0,away,1.0,11.0,11.0,1.0,19,0,0,0,1
5605,29477383,16983.0,home,1.0,17.0,17.0,1.0,19,0,1,1,1
5606,29478815,317992.0,away,1.0,4.0,5.0,1.0,19,0,0,0,1
5607,29478815,12442.0,home,1.0,24.0,25.0,1.0,19,0,1,1,1
5608,29478816,317997.0,away,1.0,2.0,2.0,1.0,19,0,0,0,1
5609,29478816,12447.0,home,1.0,40.0,40.0,1.0,19,0,1,1,1
5610,29478823,12444.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
5611,29478840,317996.0,away,1.0,26.0,26.0,1.0,19,0,0,0,1
5612,29478840,348551.0,away,2.0,35.0,35.0,1.0,19,0,1,0,2
5613,29478843,317998.0,away,1.0,29.0,29.0,1.0,19,0,0,0,1
5614,29478846,12443.0,home,1.0,44.0,44.0,1.0,19,0,0,1,0
5615,29478849,12445.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
5616,29478849,317995.0,away,1.0,42.0,42.0,1.0,19,1,0,1,1
5617,29478851,12440.0,home,1.0,34.0,35.0,1.0,19,0,0,1,0
5618,29478851,42995.0,home,2.0,39.0,39.0,1.0,19,1,0,2,0
5619,29478851,317990.0,away,1.0,44.0,44.0,1.0,19,2,0,2,1
5620,29479355,27657.0,home,1.0,3.0,3.0,1.0,19,0,0,1,0
5621,29479355,58212.0,home,2.0,26.0,26.0,1.0,19,1,0,2,0
5622,29479355,333207.0,away,1.0,37.0,37.0,1.0,19,2,0,2,1
5623,29479793,320547.0,away,1.0,32.0,32.0,1.0,19,0,0,0,1
5624,29479793,14997.0,home,1.0,37.0,37.0,1.0,19,0,1,1,1
5625,29479793,45552.0,home,2.0,44.0,43.0,1.0,19,1,1,2,1
5626,29479795,320551.0,away,1.0,8.0,8.0,1.0,19,0,0,0,1
5627,29479795,15001.0,home,1.0,14.0,14.0,1.0,19,0,1,1,1
5628,29479795,351106.0,away,2.0,32.0,32.0,1.0,19,1,1,1,2
5629,29479797,320555.0,away,1.0,27.0,27.0,1.0,19,0,0,0,1
5630,29479798,15003.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
5631,29479798,45558.0,home,2.0,8.0,7.0,1.0,19,1,0,2,0
5632,29479798,76113.0,home,3.0,13.0,12.0,1.0,19,2,0,3,0
5633,29479798,106668.0,home,4.0,39.0,,0.0,19,3,0,4,0
5634,29479800,320550.0,away,1.0,20.0,20.0,1.0,19,0,0,0,1
5635,29479810,4670.0,home,1.0,17.0,16.0,1.0,19,0,0,1,0
5636,29479810,35225.0,home,2.0,23.0,22.0,1.0,19,1,0,2,0
5637,29479810,310220.0,away,1.0,46.0,46.0,1.0,19,2,0,2,1
5638,29480865,310221.0,away,1.0,10.0,10.0,1.0,19,0,0,0,1
5639,29481413,27664.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
5640,29481413,333214.0,away,1.0,22.0,22.0,1.0,19,1,0,1,1
5641,29481416,27665.0,home,1.0,40.0,40.0,1.0,19,0,0,1,0
5642,29481465,4674.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
5643,29481465,35229.0,home,2.0,20.0,19.0,1.0,19,1,0,2,0
5644,29481471,310225.0,away,1.0,10.0,10.0,1.0,19,0,0,0,1
5645,29481471,340780.0,away,2.0,47.0,47.0,1.0,19,0,1,0,2
5646,29481500,4676.0,home,1.0,32.0,32.0,1.0,19,0,0,1,0
5647,29481500,35231.0,home,2.0,34.0,34.0,1.0,19,1,0,2,0
5648,29481501,1463.0,home,1.0,28.0,29.0,1.0,19,0,0,1,0
5649,29481521,1467.0,home,1.0,3.0,3.0,1.0,19,0,0,1,0
5650,29481522,307015.0,away,1.0,44.0,44.0,1.0,19,0,0,0,1
5651,29481523,307018.0,away,1.0,37.0,37.0,1.0,19,0,0,0,1
5652,29481527,1469.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
5653,29481527,32024.0,home,2.0,14.0,15.0,1.0,19,1,0,2,0
5654,29481527,62579.0,home,3.0,21.0,21.0,1.0,19,2,0,3,0
5655,29481529,1470.0,home,1.0,26.0,26.0,1.0,19,0,0,1,0
5656,29481530,307021.0,away,1.0,38.0,38.0,1.0,19,0,0,0,1
5657,29481547,1472.0,home,1.0,11.0,11.0,1.0,19,0,0,1,0
5658,29482026,333216.0,away,1.0,22.0,,0.0,19,0,0,0,1
5659,29482618,15534.0,home,1.0,38.0,39.0,1.0,19,0,0,1,0
5660,29482625,321083.0,away,1.0,6.0,,0.0,19,0,0,0,1
5661,29483467,324293.0,away,1.0,3.0,3.0,1.0,19,0,0,0,1
5662,29483469,324292.0,away,1.0,12.0,12.0,1.0,19,0,0,0,1
5663,29483469,18742.0,home,1.0,40.0,41.0,1.0,19,0,1,1,1
5664,29483470,324291.0,away,1.0,40.0,41.0,1.0,19,0,0,0,1
5665,29483470,18741.0,home,1.0,46.0,,0.0,19,0,1,1,1
5666,29483472,324290.0,away,1.0,2.0,3.0,1.0,19,0,0,0,1
5667,29483472,18740.0,home,1.0,22.0,22.0,1.0,19,0,1,1,1
5668,29483472,49295.0,home,2.0,34.0,35.0,1.0,19,1,1,2,1
5669,29483473,18736.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
5670,29483473,49291.0,home,2.0,46.0,46.0,1.0,19,1,0,2,0
5671,29483474,18737.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
5672,29484317,324295.0,away,1.0,29.0,29.0,1.0,19,0,0,0,1
5673,29484317,18745.0,home,1.0,36.0,,0.0,19,0,1,1,1
5674,29485371,15536.0,home,1.0,41.0,41.0,1.0,19,0,0,1,0
5675,29485387,321087.0,away,1.0,39.0,39.0,1.0,19,0,0,0,1
5676,29486383,319284.0,away,1.0,18.0,18.0,1.0,19,0,0,0,1
5677,29486383,13734.0,home,1.0,27.0,27.0,1.0,19,0,1,1,1
5678,29486383,44289.0,home,2.0,39.0,39.0,1.0,19,1,1,2,1
5679,29486383,74844.0,home,3.0,46.0,46.0,1.0,19,2,1,3,1
5680,29486385,319285.0,away,1.0,3.0,2.0,1.0,19,0,0,0,1
5681,29486385,349840.0,away,2.0,26.0,25.0,1.0,19,0,1,0,2
5682,29486385,380395.0,away,3.0,45.0,44.0,1.0,19,0,2,0,3
5683,29486386,13728.0,home,1.0,23.0,22.0,1.0,19,0,0,1,0
5684,29486388,13730.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
5685,29486509,319282.0,away,1.0,26.0,27.0,1.0,19,0,0,0,1
5686,29486510,13731.0,home,1.0,29.0,28.0,1.0,19,0,0,1,0
5687,29486512,13733.0,home,1.0,8.0,9.0,1.0,19,0,0,1,0
5688,29486512,44288.0,home,2.0,46.0,46.0,1.0,19,1,0,2,0
5689,29486513,13729.0,home,1.0,10.0,9.0,1.0,19,0,0,1,0
5690,29486513,319279.0,away,1.0,13.0,13.0,1.0,19,1,0,1,1
5691,29486513,44284.0,home,2.0,25.0,24.0,1.0,19,1,1,2,1
5692,29487258,9341.0,home,1.0,40.0,41.0,1.0,19,0,0,1,0
5693,29487259,9339.0,home,1.0,3.0,,0.0,19,0,0,1,0
5694,29487259,39894.0,home,2.0,32.0,,0.0,19,1,0,2,0
5695,29487262,9345.0,home,1.0,9.0,9.0,1.0,19,0,0,1,0
5696,29487268,314892.0,away,1.0,14.0,,0.0,19,0,0,0,1
5697,29487268,345447.0,away,2.0,30.0,,0.0,19,0,1,0,2
