,event_id,goal_timings,scoring_team,goal_order,goalcount_home_before,goalcount_away_before,goalcount_home_after,goalcount_away_after
55776,28168944,62.0,home,2,1,1,2,1
86331,28168944,73.0,home,3,2,1,3,1
25223,28168946,67.0,home,1,0,0,1,0
330773,28168946,100.0,away,1,1,0,1,1
25225,28168947,32.0,home,1,0,0,1,0
55780,28168947,105.0,home,2,1,0,2,0
25224,28168949,1.0,home,1,0,0,1,0
330774,28168949,4.0,away,1,1,0,1,1
55779,28168949,9.0,home,2,1,1,2,1
361329,28168949,25.0,away,2,2,1,2,2
86334,28168949,32.0,home,3,2,2,3,2
116889,28168949,103.0,home,4,3,2,4,2
25222,28168950,71.0,home,1,0,0,1,0
25230,28168952,3.0,home,1,0,0,1,0
55785,28168952,27.0,home,2,1,0,2,0
86340,28168952,92.0,home,3,2,0,3,0
330780,28168952,102.0,away,1,3,0,3,1
14334,28168954,21.0,home,1,0,0,1,0
14331,28168955,13.0,home,1,0,0,1,0
44886,28168955,96.0,home,2,1,0,2,0
75441,28168955,107.0,home,3,2,0,3,0
14333,28168966,68.0,home,1,0,0,1,0
14332,28168967,24.0,home,1,0,0,1,0
44887,28168967,91.0,home,2,1,0,2,0
75442,28168967,95.0,home,3,2,0,3,0
319887,28168969,93.0,away,1,0,0,0,1
319888,28168970,15.0,away,1,0,0,0,1
350443,28168970,71.0,away,2,0,1,0,2
319885,28168971,63.0,away,1,0,0,0,1
350440,28168971,67.0,away,2,0,1,0,2
14335,28168971,84.0,home,1,0,2,1,2
380995,28168971,96.0,away,3,1,2,1,3
44890,28168971,106.0,home,2,1,3,2,3
319889,28168972,24.0,away,1,0,0,0,1
350444,28168972,35.0,away,2,0,1,0,2
380999,28168972,82.0,away,3,0,2,0,3
14339,28168972,91.0,home,1,0,3,1,3
44894,28168972,96.0,home,2,1,3,2,3
14336,28168973,16.0,home,1,0,0,1,0
319890,28168975,37.0,away,1,0,0,0,1
350445,28168975,43.0,away,2,0,1,0,2
14340,28168975,63.0,home,1,0,2,1,2
44895,28168975,88.0,home,2,1,2,2,2
319893,28168977,13.0,away,1,0,0,0,1
14343,28168977,18.0,home,1,0,1,1,1
350448,28168977,70.0,away,2,1,1,1,2
44898,28168977,73.0,home,2,1,2,2,2
381003,28168977,95.0,away,3,2,2,2,3
14341,28168978,6.0,home,1,0,0,1,0
44896,28168978,23.0,home,2,1,0,2,0
75451,28168978,63.0,home,3,2,0,3,0
106006,28168978,92.0,home,4,3,0,4,0
319891,28168978,94.0,away,1,4,0,4,1
14342,28168979,25.0,home,1,0,0,1,0
319892,28168979,35.0,away,1,1,0,1,1
44897,28168979,90.0,home,2,1,1,2,1
14345,28168980,108.0,home,1,0,0,1,0
14344,28168981,85.0,home,1,0,0,1,0
16287,28168985,23.0,home,1,0,0,1,0
46842,28168985,99.0,home,2,1,0,2,0
16285,28168988,9.0,home,1,0,0,1,0
321835,28168988,31.0,away,1,1,0,1,1
321836,28168989,36.0,away,1,0,0,0,1
16286,28168989,88.0,home,1,0,1,1,1
8547,28168992,1.0,home,1,0,0,1,0
314097,28168992,4.0,away,1,1,0,1,1
344652,28168992,10.0,away,2,1,1,1,2
39102,28168992,23.0,home,2,1,2,2,2
69657,28168992,41.0,home,3,2,2,3,2
100212,28168992,72.0,home,4,3,2,4,2
314096,28168993,30.0,away,1,0,0,0,1
344651,28168993,61.0,away,2,0,1,0,2
375206,28168993,104.0,away,3,0,2,0,3
330776,28168995,19.0,away,1,0,0,0,1
361331,28168995,21.0,away,2,0,1,0,2
391886,28168995,70.0,away,3,0,2,0,3
25226,28168995,80.0,home,1,0,3,1,3
330778,28169001,16.0,away,1,0,0,0,1
25228,28169001,36.0,home,1,0,1,1,1
55783,28169001,86.0,home,2,1,1,2,1
25229,28169002,44.0,home,1,0,0,1,0
55784,28169002,64.0,home,2,1,0,2,0
86339,28169002,77.0,home,3,2,0,3,0
116894,28169002,98.0,home,4,3,0,4,0
330779,28169002,103.0,away,1,4,0,4,1
330777,28169003,13.0,away,1,0,0,0,1
361332,28169003,66.0,away,2,0,1,0,2
14347,28169005,20.0,home,1,0,0,1,0
319897,28169005,33.0,away,1,1,0,1,1
350452,28169005,39.0,away,2,1,1,1,2
44902,28169005,83.0,home,2,1,2,2,2
75457,28169005,87.0,home,3,2,2,3,2
14346,28169006,12.0,home,1,0,0,1,0
44901,28169006,37.0,home,2,1,0,2,0
321844,28169012,25.0,away,1,0,0,0,1
352399,28169012,66.0,away,2,0,1,0,2
382954,28169012,107.0,away,3,0,2,0,3
16288,28169015,5.0,home,1,0,0,1,0
321838,28169015,75.0,away,1,1,0,1,1
46843,28169015,86.0,home,2,1,1,2,1
352393,28169015,104.0,away,2,2,1,2,2
321843,28169016,25.0,away,1,0,0,0,1
352398,28169016,41.0,away,2,0,1,0,2
382953,28169016,90.0,away,3,0,2,0,3
16291,28169020,6.0,home,1,0,0,1,0
46846,28169020,19.0,home,2,1,0,2,0
77401,28169020,37.0,home,3,2,0,3,0
107956,28169020,85.0,home,4,3,0,4,0
16290,28169021,18.0,home,1,0,0,1,0
46845,28169021,22.0,home,2,1,0,2,0
321840,28169021,80.0,away,1,2,0,2,1
16289,28169022,19.0,home,1,0,0,1,0
321839,28169022,33.0,away,1,1,0,1,1
352394,28169022,39.0,away,2,1,1,1,2
382949,28169022,68.0,away,3,1,2,1,3
46844,28169022,110.0,home,2,1,3,2,3
16292,28169023,20.0,home,1,0,0,1,0
46847,28169023,31.0,home,2,1,0,2,0
77402,28169023,64.0,home,3,2,0,3,0
5176,28169698,12.0,home,1,0,0,1,0
35731,28169698,24.0,home,2,1,0,2,0
310726,28169698,68.0,away,1,2,0,2,1
341281,28169698,85.0,away,2,2,1,2,2
66286,28169698,95.0,home,3,2,2,3,2
5177,28169699,25.0,home,1,0,0,1,0
5178,28169700,21.0,home,1,0,0,1,0
310725,28169701,89.0,away,1,0,0,0,1
5179,28169703,37.0,home,1,0,0,1,0
310729,28169703,40.0,away,1,1,0,1,1
35734,28169703,102.0,home,2,1,1,2,1
29602,28171649,13.0,home,1,0,0,1,0
60157,28171649,92.0,home,2,1,0,2,0
335150,28171650,6.0,away,1,0,0,0,1
29600,28171650,10.0,home,1,0,1,1,1
60155,28171650,82.0,home,2,1,1,2,1
29601,28171651,17.0,home,1,0,0,1,0
335151,28171651,76.0,away,1,1,0,1,1
365706,28171651,105.0,away,2,1,1,1,2
60156,28171651,108.0,home,2,1,2,2,2
323452,28171691,76.0,away,1,0,0,0,1
323450,28171692,94.0,away,1,0,0,0,1
17907,28171693,76.0,home,1,0,0,1,0
48462,28171693,107.0,home,2,1,0,2,0
17905,28171695,5.0,home,1,0,0,1,0
48460,28171695,10.0,home,2,1,0,2,0
323455,28171695,15.0,away,1,2,0,2,1
354010,28171695,101.0,away,2,2,1,2,2
17908,28171696,6.0,home,1,0,0,1,0
323458,28171696,75.0,away,1,1,0,1,1
48463,28171696,86.0,home,2,1,1,2,1
17901,28171697,14.0,home,1,0,0,1,0
323451,28171697,39.0,away,1,1,0,1,1
17904,28171699,26.0,home,1,0,0,1,0
48459,28171699,67.0,home,2,1,0,2,0
323454,28171699,85.0,away,1,2,0,2,1
17903,28171700,78.0,home,1,0,0,1,0
48458,28171700,107.0,home,2,1,0,2,0
13071,28171702,11.0,home,1,0,0,1,0
318621,28171702,40.0,away,1,1,0,1,1
43626,28171702,99.0,home,2,1,1,2,1
13072,28171704,39.0,home,1,0,0,1,0
318622,28171704,66.0,away,1,1,0,1,1
13070,28171705,62.0,home,1,0,0,1,0
20770,28171712,5.0,home,1,0,0,1,0
326320,28171712,39.0,away,1,1,0,1,1
356875,28171712,64.0,away,2,1,1,1,2
387430,28171712,70.0,away,3,1,2,1,3
20771,28171713,71.0,home,1,0,0,1,0
51326,28171713,87.0,home,2,1,0,2,0
81881,28171713,96.0,home,3,2,0,3,0
6513,28171715,2.0,home,1,0,0,1,0
37068,28171715,63.0,home,2,1,0,2,0
67623,28171715,69.0,home,3,2,0,3,0
312063,28171715,100.0,away,1,3,0,3,1
6512,28171716,5.0,home,1,0,0,1,0
6514,28171718,25.0,home,1,0,0,1,0
37069,28171718,62.0,home,2,1,0,2,0
67624,28171718,68.0,home,3,2,0,3,0
98179,28171718,79.0,home,4,3,0,4,0
128734,28171718,83.0,home,5,4,0,5,0
6509,28171720,18.0,home,1,0,0,1,0
37064,28171720,34.0,home,2,1,0,2,0
6510,28171724,22.0,home,1,0,0,1,0
37065,28171724,30.0,home,2,1,0,2,0
67620,28171724,100.0,home,3,2,0,3,0
6517,28171725,14.0,home,1,0,0,1,0
37072,28171725,29.0,home,2,1,0,2,0
312067,28171725,92.0,away,1,2,0,2,1
67627,28171725,93.0,home,3,2,1,3,1
6511,28171726,77.0,home,1,0,0,1,0
6516,28171727,8.0,home,1,0,0,1,0
312066,28171727,35.0,away,1,1,0,1,1
37071,28171727,42.0,home,2,1,1,2,1
67626,28171727,74.0,home,3,2,1,3,1
98181,28171727,82.0,home,4,3,1,4,1
342621,28171727,94.0,away,2,4,1,4,2
312065,28171728,19.0,away,1,0,0,0,1
342620,28171728,44.0,away,2,0,1,0,2
306213,28171782,25.0,away,1,0,0,0,1
664,28171783,15.0,home,1,0,0,1,0
306214,28171783,69.0,away,1,1,0,1,1
665,28171784,78.0,home,1,0,0,1,0
666,28171785,36.0,home,1,0,0,1,0
667,28171786,8.0,home,1,0,0,1,0
31222,28171786,43.0,home,2,1,0,2,0
306217,28171786,66.0,away,1,2,0,2,1
336772,28171786,75.0,away,2,2,1,2,2
367327,28171786,101.0,away,3,2,2,2,3
306218,28171787,100.0,away,1,0,0,0,1
669,28171789,87.0,home,1,0,0,1,0
670,28171790,15.0,home,1,0,0,1,0
31225,28171790,81.0,home,2,1,0,2,0
671,28171791,5.0,home,1,0,0,1,0
306221,28171791,12.0,away,1,1,0,1,1
31226,28171791,74.0,home,2,1,1,2,1
336776,28171791,82.0,away,2,2,1,2,2
61781,28171791,95.0,home,3,2,2,3,2
92336,28171791,102.0,home,4,3,2,4,2
672,28171792,27.0,home,1,0,0,1,0
306222,28171792,40.0,away,1,1,0,1,1
336777,28171792,66.0,away,2,1,1,1,2
31227,28171792,73.0,home,2,1,2,2,2
673,28171793,68.0,home,1,0,0,1,0
306223,28171793,74.0,away,1,1,0,1,1
336778,28171793,76.0,away,2,1,1,1,2
31228,28171793,89.0,home,2,1,2,2,2
367333,28171793,97.0,away,3,2,2,2,3
61783,28171793,104.0,home,3,2,3,3,3
92338,28171793,106.0,home,4,3,3,4,3
20778,28172796,7.0,home,1,0,0,1,0
326328,28172796,17.0,away,1,1,0,1,1
356883,28172796,66.0,away,2,1,1,1,2
51333,28172796,107.0,home,2,1,2,2,2
326327,28172853,40.0,away,1,0,0,0,1
20777,28172853,63.0,home,1,0,1,1,1
51332,28172853,104.0,home,2,1,1,2,1
315682,28173673,76.0,away,1,0,0,0,1
315686,28173674,17.0,away,1,0,0,0,1
10136,28173674,29.0,home,1,0,1,1,1
346241,28173674,73.0,away,2,1,1,1,2
10133,28173675,28.0,home,1,0,0,1,0
315683,28173675,42.0,away,1,1,0,1,1
346238,28173675,64.0,away,2,1,1,1,2
376793,28173675,89.0,away,3,1,2,1,3
407348,28173675,95.0,away,4,1,3,1,4
315684,28173676,64.0,away,1,0,0,0,1
346239,28173676,103.0,away,2,0,1,0,2
10135,28173677,14.0,home,1,0,0,1,0
40690,28173677,65.0,home,2,1,0,2,0
71245,28173677,67.0,home,3,2,0,3,0
10137,28173678,11.0,home,1,0,0,1,0
40692,28173678,66.0,home,2,1,0,2,0
71247,28173678,80.0,home,3,2,0,3,0
13082,28173686,20.0,home,1,0,0,1,0
43637,28173686,39.0,home,2,1,0,2,0
20780,28173689,5.0,home,1,0,0,1,0
51335,28173689,14.0,home,2,1,0,2,0
326330,28173689,31.0,away,1,2,0,2,1
81890,28173689,85.0,home,3,2,1,3,1
112445,28173689,90.0,home,4,3,1,4,1
356885,28173689,104.0,away,2,4,1,4,2
20781,28173690,13.0,home,1,0,0,1,0
51336,28173690,21.0,home,2,1,0,2,0
81891,28173690,23.0,home,3,2,0,3,0
112446,28173690,62.0,home,4,3,0,4,0
326331,28173690,67.0,away,1,4,0,4,1
356886,28173690,79.0,away,2,4,1,4,2
387441,28173690,109.0,away,3,4,2,4,3
326332,28173691,4.0,away,1,0,0,0,1
356887,28173691,8.0,away,2,0,1,0,2
387442,28173691,32.0,away,3,0,2,0,3
20782,28173691,69.0,home,1,0,3,1,3
417997,28173691,75.0,away,4,1,3,1,4
448552,28173691,93.0,away,5,1,4,1,5
326333,28173692,13.0,away,1,0,0,0,1
356888,28173692,16.0,away,2,0,1,0,2
387443,28173692,21.0,away,3,0,2,0,3
20783,28173692,22.0,home,1,0,3,1,3
417998,28173692,43.0,away,4,1,3,1,4
11634,28173694,8.0,home,1,0,0,1,0
317184,28173694,23.0,away,1,1,0,1,1
317183,28173695,25.0,away,1,0,0,0,1
347738,28173695,73.0,away,2,0,1,0,2
378293,28173695,102.0,away,3,0,2,0,3
19459,28173728,26.0,home,1,0,0,1,0
325009,28173728,34.0,away,1,1,0,1,1
50014,28173728,88.0,home,2,1,1,2,1
19455,28173729,27.0,home,1,0,0,1,0
50010,28173729,86.0,home,2,1,0,2,0
80565,28173729,102.0,home,3,2,0,3,0
325008,28173730,8.0,away,1,0,0,0,1
19458,28173730,42.0,home,1,0,1,1,1
50013,28173730,74.0,home,2,1,1,2,1
325004,28173731,37.0,away,1,0,0,0,1
355559,28173731,68.0,away,2,0,1,0,2
325003,28173732,105.0,away,1,0,0,0,1
19453,28173732,108.0,home,1,0,1,1,1
325007,28173733,80.0,away,1,0,0,0,1
355562,28173733,107.0,away,2,0,1,0,2
325006,28173734,61.0,away,1,0,0,0,1
325001,28173849,67.0,away,1,0,0,0,1
19452,28173850,20.0,home,1,0,0,1,0
50007,28173850,27.0,home,2,1,0,2,0
80562,28173850,29.0,home,3,2,0,3,0
111117,28173850,47.0,home,4,3,0,4,0
141672,28173850,62.0,home,5,4,0,5,0
172227,28173850,81.0,home,6,5,0,6,0
202782,28173850,107.0,home,7,6,0,7,0
11627,28173861,12.0,home,1,0,0,1,0
317177,28173861,15.0,away,1,1,0,1,1
317178,28173862,7.0,away,1,0,0,0,1
347733,28173862,45.0,away,2,0,1,0,2
378288,28173862,70.0,away,3,0,2,0,3
11628,28173862,84.0,home,1,0,3,1,3
42183,28173862,91.0,home,2,1,3,2,3
11631,28173863,32.0,home,1,0,0,1,0
317181,28173863,42.0,away,1,1,0,1,1
347736,28173863,73.0,away,2,1,1,1,2
42186,28173863,85.0,home,2,1,2,2,2
11632,28173865,3.0,home,1,0,0,1,0
42187,28173865,69.0,home,2,1,0,2,0
11629,28173866,83.0,home,1,0,0,1,0
42184,28173866,106.0,home,2,1,0,2,0
11630,28173867,105.0,home,1,0,0,1,0
11626,28173868,42.0,home,1,0,0,1,0
318631,28173871,17.0,away,1,0,0,0,1
349186,28173871,70.0,away,2,0,1,0,2
379741,28173871,90.0,away,3,0,2,0,3
13081,28173871,105.0,home,1,0,3,1,3
318629,28173873,66.0,away,1,0,0,0,1
349184,28173873,84.0,away,2,0,1,0,2
20779,28173876,10.0,home,1,0,0,1,0
326329,28173876,23.0,away,1,1,0,1,1
356884,28173876,44.0,away,2,1,1,1,2
387439,28173876,63.0,away,3,1,2,1,3
51334,28173876,102.0,home,2,1,3,2,3
327618,28173878,41.0,away,1,0,0,0,1
28331,28173883,72.0,home,1,0,0,1,0
58886,28173883,105.0,home,2,1,0,2,0
89441,28173883,109.0,home,3,2,0,3,0
10131,28173890,14.0,home,1,0,0,1,0
315681,28173890,17.0,away,1,1,0,1,1
346236,28173890,44.0,away,2,1,1,1,2
312070,28173898,73.0,away,1,0,0,0,1
342625,28173898,79.0,away,2,0,1,0,2
6520,28173898,89.0,home,1,0,2,1,2
6531,28173909,74.0,home,1,0,0,1,0
37086,28173909,83.0,home,2,1,0,2,0
312081,28173909,103.0,away,1,2,0,2,1
312074,28173916,3.0,away,1,0,0,0,1
6524,28173916,83.0,home,1,0,1,1,1
342629,28173916,106.0,away,2,1,1,1,2
312078,28173917,3.0,away,1,0,0,0,1
342633,28173917,10.0,away,2,0,1,0,2
6525,28173918,33.0,home,1,0,0,1,0
37080,28173918,39.0,home,2,1,0,2,0
67635,28173918,64.0,home,3,2,0,3,0
312075,28173918,93.0,away,1,3,0,3,1
312076,28173919,3.0,away,1,0,0,0,1
6526,28173919,76.0,home,1,0,1,1,1
312072,28173921,42.0,away,1,0,0,0,1
6522,28173921,62.0,home,1,0,1,1,1
37077,28173921,91.0,home,2,1,1,2,1
6523,28173922,17.0,home,1,0,0,1,0
37078,28173922,30.0,home,2,1,0,2,0
67633,28173922,76.0,home,3,2,0,3,0
312073,28173922,106.0,away,1,3,0,3,1
6530,28173923,18.0,home,1,0,0,1,0
37085,28173923,45.0,home,2,1,0,2,0
67640,28173923,108.0,home,3,2,0,3,0
6527,28173924,32.0,home,1,0,0,1,0
37082,28173924,72.0,home,2,1,0,2,0
312079,28173925,29.0,away,1,0,0,0,1
6529,28173925,34.0,home,1,0,1,1,1
342634,28173925,76.0,away,2,1,1,1,2
37084,28173925,80.0,home,2,1,2,2,2
67639,28173925,112.0,home,3,2,2,3,2
6521,28173926,3.0,home,1,0,0,1,0
37076,28173926,15.0,home,2,1,0,2,0
67631,28173926,26.0,home,3,2,0,3,0
98186,28173926,31.0,home,4,3,0,4,0
128741,28173926,35.0,home,5,4,0,5,0
312071,28173926,39.0,away,1,5,0,5,1
159296,28173926,41.0,home,6,5,1,6,1
189851,28173926,104.0,home,7,6,1,7,1
17911,28173933,15.0,home,1,0,0,1,0
17914,28173934,20.0,home,1,0,0,1,0
17912,28173935,8.0,home,1,0,0,1,0
48467,28173935,74.0,home,2,1,0,2,0
79022,28173935,76.0,home,3,2,0,3,0
17913,28173936,108.0,home,1,0,0,1,0
323465,28173937,95.0,away,1,0,0,0,1
323466,28173938,68.0,away,1,0,0,0,1
17910,28173939,98.0,home,1,0,0,1,0
323459,28173940,92.0,away,1,0,0,0,1
17909,28173940,110.0,home,1,0,1,1,1
17917,28173941,9.0,home,1,0,0,1,0
22070,28173944,37.0,home,1,0,0,1,0
52625,28173944,85.0,home,2,1,0,2,0
83180,28173944,89.0,home,3,2,0,3,0
22069,28173945,6.0,home,1,0,0,1,0
327619,28173945,80.0,away,1,1,0,1,1
328625,28173948,21.0,away,1,0,0,0,1
23075,28173948,88.0,home,1,0,1,1,1
328624,28173951,8.0,away,1,0,0,0,1
23074,28173951,16.0,home,1,0,1,1,1
359179,28173951,30.0,away,2,1,1,1,2
53629,28173951,32.0,home,2,1,2,2,2
332304,28173953,3.0,away,1,0,0,0,1
26754,28173953,23.0,home,1,0,1,1,1
333883,28173958,4.0,away,1,0,0,0,1
28333,28173958,25.0,home,1,0,1,1,1
364438,28173958,70.0,away,2,1,1,1,2
58888,28173958,78.0,home,2,1,2,2,2
89443,28173958,80.0,home,3,2,2,3,2
394993,28173958,89.0,away,3,3,2,3,3
425548,28173958,106.0,away,4,3,3,3,4
333882,28173959,22.0,away,1,0,0,0,1
364437,28173959,83.0,away,2,0,1,0,2
394992,28173959,86.0,away,3,0,2,0,3
28332,28173959,102.0,home,1,0,3,1,3
58887,28173959,107.0,home,2,1,3,2,3
29609,28173963,68.0,home,1,0,0,1,0
60164,28173963,88.0,home,2,1,0,2,0
335159,28173963,99.0,away,1,2,0,2,1
29608,28173964,22.0,home,1,0,0,1,0
29607,28173966,15.0,home,1,0,0,1,0
60162,28173966,89.0,home,2,1,0,2,0
329583,28173987,40.0,away,1,0,0,0,1
360138,28173987,103.0,away,2,0,1,0,2
390693,28173987,106.0,away,3,0,2,0,3
24034,28173988,22.0,home,1,0,0,1,0
329584,28173988,80.0,away,1,1,0,1,1
54589,28173988,86.0,home,2,1,1,2,1
85144,28173988,91.0,home,3,2,1,3,1
24035,28173989,13.0,home,1,0,0,1,0
24036,28173990,3.0,home,1,0,0,1,0
329586,28173990,75.0,away,1,1,0,1,1
24037,28173991,11.0,home,1,0,0,1,0
320757,28175425,77.0,away,1,0,0,0,1
15207,28175425,105.0,home,1,0,1,1,1
15208,28175426,31.0,home,1,0,0,1,0
320758,28175426,43.0,away,1,1,0,1,1
351313,28175426,66.0,away,2,1,1,1,2
15209,28175427,28.0,home,1,0,0,1,0
45764,28175427,38.0,home,2,1,0,2,0
76319,28175427,87.0,home,3,2,0,3,0
13086,28175509,42.0,home,1,0,0,1,0
43641,28175509,64.0,home,2,1,0,2,0
74196,28175509,88.0,home,3,2,0,3,0
318635,28175510,15.0,away,1,0,0,0,1
349190,28175510,69.0,away,2,0,1,0,2
13085,28175510,95.0,home,1,0,2,1,2
43640,28175510,105.0,home,2,1,2,2,2
13084,28175511,27.0,home,1,0,0,1,0
43639,28175511,76.0,home,2,1,0,2,0
20787,28175522,47.0,home,1,0,0,1,0
51342,28175522,71.0,home,2,1,0,2,0
81897,28175522,91.0,home,3,2,0,3,0
112452,28175522,97.0,home,4,3,0,4,0
143007,28175522,99.0,home,5,4,0,5,0
20785,28175523,77.0,home,1,0,0,1,0
51340,28175523,80.0,home,2,1,0,2,0
81895,28175523,93.0,home,3,2,0,3,0
20786,28175524,3.0,home,1,0,0,1,0
51341,28175524,13.0,home,2,1,0,2,0
326336,28175524,26.0,away,1,2,0,2,1
356891,28175524,69.0,away,2,2,1,2,2
10140,28175528,71.0,home,1,0,0,1,0
40695,28175528,75.0,home,2,1,0,2,0
71250,28175528,85.0,home,3,2,0,3,0
101805,28175528,107.0,home,4,3,0,4,0
315689,28175531,15.0,away,1,0,0,0,1
10139,28175531,85.0,home,1,0,1,1,1
29612,28175536,43.0,home,1,0,0,1,0
60167,28175536,64.0,home,2,1,0,2,0
29610,28175537,26.0,home,1,0,0,1,0
335160,28175537,32.0,away,1,1,0,1,1
365715,28175537,81.0,away,2,1,1,1,2
396270,28175537,103.0,away,3,1,2,1,3
29613,28175543,34.0,home,1,0,0,1,0
20774,28175680,16.0,home,1,0,0,1,0
326324,28175680,70.0,away,1,1,0,1,1
51329,28175680,86.0,home,2,1,1,2,1
81884,28175680,97.0,home,3,2,1,3,1
112439,28175680,103.0,home,4,3,1,4,1
323468,28175713,15.0,away,1,0,0,0,1
17918,28175713,29.0,home,1,0,1,1,1
354023,28175713,47.0,away,2,1,1,1,2
384578,28175713,83.0,away,3,1,2,1,3
327621,28175715,92.0,away,1,0,0,0,1
22073,28175716,14.0,home,1,0,0,1,0
52628,28175716,46.0,home,2,1,0,2,0
327623,28175716,99.0,away,1,2,0,2,1
327624,28175717,42.0,away,1,0,0,0,1
328626,28175720,38.0,away,1,0,0,0,1
359181,28175720,71.0,away,2,0,1,0,2
23076,28175720,100.0,home,1,0,2,1,2
389736,28175720,106.0,away,3,1,2,1,3
23077,28175721,73.0,home,1,0,0,1,0
328627,28175721,91.0,away,1,1,0,1,1
332310,28175724,4.0,away,1,0,0,0,1
362865,28175724,7.0,away,2,0,1,0,2
26760,28175724,16.0,home,1,0,2,1,2
57315,28175724,45.0,home,2,1,2,2,2
26756,28175725,6.0,home,1,0,0,1,0
332306,28175725,30.0,away,1,1,0,1,1
57311,28175725,62.0,home,2,1,1,2,1
87866,28175725,98.0,home,3,2,1,3,1
362861,28175725,100.0,away,2,3,1,3,2
332307,28175726,69.0,away,1,0,0,0,1
362862,28175726,109.0,away,2,0,1,0,2
26759,28175727,3.0,home,1,0,0,1,0
57314,28175727,108.0,home,2,1,0,2,0
332308,28175728,107.0,away,1,0,0,0,1
26755,28175729,25.0,home,1,0,0,1,0
57310,28175729,86.0,home,2,1,0,2,0
332305,28175729,94.0,away,1,2,0,2,1
333886,28175731,5.0,away,1,0,0,0,1
364441,28175731,83.0,away,2,0,1,0,2
394996,28175731,100.0,away,3,0,2,0,3
28336,28175731,105.0,home,1,0,3,1,3
28335,28175732,44.0,home,1,0,0,1,0
333885,28175732,65.0,away,1,1,0,1,1
58890,28175732,75.0,home,2,1,1,2,1
89445,28175732,108.0,home,3,2,1,3,1
333884,28175733,15.0,away,1,0,0,0,1
28334,28175733,39.0,home,1,0,1,1,1
364439,28175733,44.0,away,2,1,1,1,2
394994,28175733,70.0,away,3,1,2,1,3
425549,28175733,82.0,away,4,1,3,1,4
318626,28176047,94.0,away,1,0,0,0,1
318624,28176048,64.0,away,1,0,0,0,1
13074,28176048,90.0,home,1,0,1,1,1
43629,28176048,101.0,home,2,1,1,2,1
13078,28176049,23.0,home,1,0,0,1,0
318628,28176049,107.0,away,1,1,0,1,1
326322,28176057,43.0,away,1,0,0,0,1
20773,28176058,30.0,home,1,0,0,1,0
51328,28176058,82.0,home,2,1,0,2,0
326326,28176059,21.0,away,1,0,0,0,1
20776,28176059,25.0,home,1,0,1,1,1
356881,28176059,42.0,away,2,1,1,1,2
20775,28176060,9.0,home,1,0,0,1,0
51330,28176060,15.0,home,2,1,0,2,0
81885,28176060,30.0,home,3,2,0,3,0
112440,28176060,41.0,home,4,3,0,4,0
142995,28176060,45.0,home,5,4,0,5,0
173550,28176060,65.0,home,6,5,0,6,0
204105,28176060,87.0,home,7,6,0,7,0
234660,28176060,105.0,home,8,7,0,8,0
1708,28176559,36.0,home,1,0,0,1,0
1710,28176587,35.0,home,1,0,0,1,0
307260,28176587,71.0,away,1,1,0,1,1
32265,28176587,82.0,home,2,1,1,2,1
62820,28176587,91.0,home,3,2,1,3,1
1711,28176588,32.0,home,1,0,0,1,0
32266,28176588,66.0,home,2,1,0,2,0
323469,28177693,27.0,away,1,0,0,0,1
17919,28177693,71.0,home,1,0,1,1,1
48474,28177693,107.0,home,2,1,1,2,1
354024,28177693,108.0,away,2,2,1,2,2
20784,28177722,33.0,home,1,0,0,1,0
326334,28177722,39.0,away,1,1,0,1,1
6518,28177724,81.0,home,1,0,0,1,0
37073,28177724,85.0,home,2,1,0,2,0
67628,28177724,88.0,home,3,2,0,3,0
6519,28177725,83.0,home,1,0,0,1,0
315680,28178394,74.0,away,1,0,0,0,1
346235,28178394,102.0,away,2,0,1,0,2
376790,28178394,106.0,away,3,0,2,0,3
329588,28178436,94.0,away,1,0,0,0,1
360143,28178436,96.0,away,2,0,1,0,2
390698,28178436,98.0,away,3,0,2,0,3
8549,28178587,16.0,home,1,0,0,1,0
39104,28178587,19.0,home,2,1,0,2,0
69659,28178587,63.0,home,3,2,0,3,0
100214,28178587,107.0,home,4,3,0,4,0
314105,28178588,70.0,away,1,0,0,0,1
344660,28178588,92.0,away,2,0,1,0,2
375215,28178588,95.0,away,3,0,2,0,3
314101,28178589,6.0,away,1,0,0,0,1
344656,28178589,67.0,away,2,0,1,0,2
8551,28178589,69.0,home,1,0,2,1,2
39106,28178589,85.0,home,2,1,2,2,2
8550,28178590,6.0,home,1,0,0,1,0
314100,28178590,66.0,away,1,1,0,1,1
39105,28178590,81.0,home,2,1,1,2,1
69660,28178590,95.0,home,3,2,1,3,1
314103,28178591,5.0,away,1,0,0,0,1
8553,28178591,26.0,home,1,0,1,1,1
344658,28178591,62.0,away,2,1,1,1,2
39108,28178591,105.0,home,2,1,2,2,2
8552,28178592,64.0,home,1,0,0,1,0
314102,28178592,67.0,away,1,1,0,1,1
39107,28178592,86.0,home,2,1,1,2,1
69662,28178592,89.0,home,3,2,1,3,1
8554,28178593,42.0,home,1,0,0,1,0
314108,28178595,42.0,away,1,0,0,0,1
8558,28178595,65.0,home,1,0,1,1,1
344663,28178595,86.0,away,2,1,1,1,2
8557,28178597,7.0,home,1,0,0,1,0
39112,28178597,64.0,home,2,1,0,2,0
314106,28178598,46.0,away,1,0,0,0,1
14350,28178600,46.0,home,1,0,0,1,0
44905,28178600,83.0,home,2,1,0,2,0
